書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
金字招牌之審計學「查核程序」關鍵記憶卡（學習卡）（高普考‧會計師‧地方特考‧檢察事務官‧原住民特考‧升等考‧身障特考考試適用）,https://www.kingstone.com.tw//basic/2015216831681?zone=book&lid=book_class3_idb&actid=book_class3_idb,金永勝,志光教育科,9789865147204.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216831681/2015216831681b.jpg,"

~金老師大聲說~金字招牌，是用來加強審計學超級無敵大重點的記憶，於編輯時用力將公報及課本重點去蕪存菁，以簡馭繁，期望能兼顧學習樂趣及考試需求。 ~閱讀重點、方式與顏色搭配~※舞弊風險：紅色字體為「重點主題」或「試題關鍵考點」※SAS No.48§138 ：深藍色字體為「重點法條查詢」※背誦口訣：咖啡色字體為「延伸補充資料」，包含「背誦口訣」、「延伸閱讀」……等※當該張小卡中重複出現顏色文字時，例如分析、分析，查閱、查閱、評估、評估為易混淆關鍵，需加強背誦記憶※每張卡最下面依大太陽區分重要性，最重要考點配六顆~使用搭配~此卡若適當搭配《審計學》與《審計學題庫》一併閱讀使用，必定會對各項考試的作答產生游刃有餘的特效。
                    
"
金字招牌之審計學「解釋名詞」關鍵記憶卡（學習卡）（高普考‧會計師‧地方特考‧檢察事務官‧原住民特考‧升等考‧身障特考考試適用）,https://www.kingstone.com.tw//basic/2015216831711?zone=book&lid=book_class3_idb&actid=book_class3_idb,金永勝,志光教育科,9789865147211.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216831711/2015216831711b.jpg,"

~金老師大聲說~金字招牌，是用來加強審計學超級無敵大重點的記憶，於編輯時用力將公報及課本重點去蕪存菁，以簡馭繁，期望能兼顧學習樂趣及考試需求。 ~閱讀重點、方式與顏色搭配~※舞弊風險：紅色字體為「重點主題」或「試題關鍵考點」※SAS No.62§9 ：深藍色字體為「重點法條查詢」※背誦口訣：咖啡色字體為「延伸補充資料」，包含「背誦口訣」、「延伸閱讀」……等※圖表比較： 針對易混淆之條號重點，以圖表呈現，強化觀念，需加強背誦記憶※每張卡最下面依大太陽區分重要性，最重要考點配六顆~使用搭配~此卡若適當搭配《審計學》與《審計學題庫》一併閱讀使用，必定會對各項考試的作答產生游刃有餘的特效。
                    
"
專利商標審查人員三等共同科目套書,https://www.kingstone.com.tw//basic/2015213252557?zone=book&lid=book_class3_idb&actid=book_class3_idb,考試叢書編輯小組,大華傳真  ,,https://cdn.kingstone.com.tw/book/images/product/20152/2015213252557/2015213252557b.jpg,"

1.法學緒論(1V22) / 大華傳真 2.英文(1V20) / 大華傳真 3.國文（作文、公文與測驗）(1V02) / 大華傳真 4.中華民國憲法(1V01) / 大華傳真
                    
"
商標法規－專利商標審查考試＜保成＞,https://www.kingstone.com.tw//basic/2015213598570?zone=book&lid=book_class3_idb&actid=book_class3_idb,裴騰,新保成    ,9789862441770.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015213598570/2015213598570b.jpg,"

．本書係依現行商標法編纂，並納入最新訂定之商標審查基準，內容為坊間最新。 ．全書依商標法體系建立思考架構，提挈問題思考方向，整理重點及理論，輔以相關法規及重要實務見解，並結合相關考題提供讀者實戰演練，讓您對商標法規一科通盤瞭解及掌握。
                    
"
工程力學,https://www.kingstone.com.tw//basic/2015212961221?zone=book&lid=book_class3_idb&actid=book_class3_idb,江天福,大華傳真  ,9789862151426.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015212961221/2015212961221b.jpg,"

第一部分　重點題庫精析　單元1　拉密定理 3　單元2　力矩 7　單元3　剛體靜力平衡之條件 9　單元4　重心與質心的位置 14　單元5　摩擦力 25　單元6　張力 33　單元7　虎克定律 36　單元8　牛頓第二運動定律 40　單元9　牛頓運動定律應用：連接體與運動 41　單元10 視重 46　單元11 衝量與動量 51　單元12 質心運動 56　單元13 動量守恆定律 59　單元14 克卜勒第二定律－等面積定律 73　單元15 克卜勒第三定律－週期定律 78　單元16 牛頓萬有引力 82　單元17 重力場強度 88　單元18 視重力場強度 93　單元19 功 96　單元20 功能原理 100　單元21 彈力位能 113　單元22 地表附近的重力位能 118　單元23 反平方重力場之重力位能 119　單元24 正向彈性碰撞 124　單元25 功率 134　單元26 等角加速度運動 141　單元27 質點的角動量 144第二部分　模擬試題　第一回　模擬試題155　第二回　模擬試題161　第三回　模擬試題167　第四回　模擬試題171　第五回　模擬試題178　第六回　模擬試題183　第七回　模擬試題190　第八回　模擬試題196第三部分　相關歷屆試題與解析　九十五年特種考試地方政府公務人員考試「工程力學概要」試題205　九十五年公務人員高等考試三級考試「工程力學」試題210　九十五年公務人員普通考試「工程力學概要」試題218　九十六年公務人員高等考試三級考試「工程力學」試題223　九十六年公務人員普通考試「工程力學概要」試題228　九十六年公務人員特種考試經濟部專利商標審查人員考試「工程力學」試題232　九十七年公務人員高等考試三級考試「工程力學」試題241　九十七年公務人員普通考試「工程力學概要」試題249　九十七年高等考試專利師考試「工程力學」試題254　九十八年專利師考試「工程力學」模擬試題262
                    
"
證券投資概論,https://www.kingstone.com.tw//basic/2015500129029?zone=book&lid=book_class3_idb&actid=book_class3_idb,王志成,五南      ,9789571142531.0,https://cdn.kingstone.com.tw/book/images/product/20155/2015500129029/2015500129029b.jpg,"


在財金領域，「證券投資概論」是以介紹資本市場的金融商品為主的基礎學科，但探討的範圍頗為廣泛。

	 

本書即以深入淺出的方式介紹投資的基本概念，如股價指數公式、金融體系、金融市場組織型態、期貨市場等。另外，諸如固定收益證券的分析、普通股分析、投資報酬與風險衡量、資本市場理論、技術分析、資金的投資與績效、選擇權等亦分章節討論。每章輔以釋例說明，並精選證期會《證券投資概論》測驗題庫，試題逐一詳解，有助讀者學習，並準備金融考照之用。

"
無形資產評價師（初/中級）專用教材：智慧財產權法規概論,https://www.kingstone.com.tw//basic/2015216084834?zone=book&lid=book_class3_idb&actid=book_class3_idb,王琇慧,宏典文化  ,9789862753064.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216084834/2015216084834b.jpg,"

★全新發行－智慧財產法就是考這些！★(1).全書對應最新智慧財產國際公約、法規條文暨審查基準、司法實務見解；(2).精心以表格化方式整理我國智慧財產法制規範綜合比較，各法差異一目了然； (3).針對官方教材全無試題演練缺點、作者特依據實際命題傾向，精心設計「超仿真模擬試題」，方便讀者考前演練，檢視過關概率。相較於其它法制，智慧財產之相關規範與我們日常生活中有著更密切之關聯性。事實上它並不是現代社會快速發展產生的「顯學」，而是早在西元二世紀時，羅馬法學家即已提出「無體財產權」(Incorporeal Rights) 之法律名稱。且於三百多年前英國即已頒布第一部成文法法典─著作權法( 西元1662 年)，之後西元1883 年誕生保護工業產品的巴黎公約﹙ Paris Convention ﹚，西元1886 年則產生保護文學藝術作品之伯恩公約﹙ Berne Convention ﹚，隨著科技的發展，保護網路著作的世界智慧財產權組織著作權條約(WIPO/WCT) 及世界智慧財產權組織錄音錄影物條約(WIPO/WPPT) 也均於1996 年通過。更近者為世界智慧財產權組織(WIPO) 已於2016 年9 月30 日通過生效，為盲人、視障者合理使用著作之馬拉喀什條約(Marrakesh Treaty)。簡言之，智慧財產法制幾百年來一直、不斷、持續影響著我們的生活。所以，不論是否參加證照考試，對於智慧財產相關法制均宜有基本之了解，以利保護自身之智慧財產並避免發生侵害他人權益之情事。 國際公約與國際組織為智慧財產權保護的兩大主軸，有關智慧財產權保護的範圍或內容，事實上都是公約先予以規範，而各國於成為智慧財產權國際公約之成員後，再透過其內國法的訂定以落實公約規範。一般而言，各國之內國法的智慧財產權規範其源頭係在於公約。所以欲了解相關智慧財產權規範，須先溯源了解公約。因此，本書為求體系架構及內容之完整，共區分6 篇撰寫包括： 「智慧財產權之基本概念」、「我國專利法之保護」、「我國營業秘密法之保護」、「我國商標法之保護」、「我國著作權法之保護」、「法規綜合比較與職業道德規範」；希望讓讀者於閱讀時能兼具鉅觀與微觀之心靈地圖視野。為因應讀者考試之需求，本書採用最新之法規條文、審查基準、行政部門解釋函以及司法實務判決之見解為基礎素材，再以筆者先前於大專院校及公、私立機關單位之授課或演講之講義為架構進行撰寫，並製作考題精選及解析以提供讀者練習。又為讓考生方便於考前澄清觀念及快速複習之用，特別撰寫第6篇「法規綜合比較與職業道德規範」。特別要說明的是，本書撰寫之初衷並非僅限於提供閱讀者證照考試使用，而是希望讓任何對智慧財產權知識有興趣的朋友，能有一本體系完整、簡明易懂、資料最新之概論書籍可以參考。誠摯感謝宏典文化及筆者外子，由於他們的鼓勵、支持與協助本書才得以完成。最後，衷心希望並預祝讀者們，能順利達成心願，金榜題名。
                    
"
專利行政與救濟法規(三版),https://www.kingstone.com.tw//basic/2015880027540?zone=book&lid=book_class3_idb&actid=book_class3_idb,王  平,考用      ,9789862658307.0,https://cdn.kingstone.com.tw/book/images/product/20158/2015880027540/2015880027540b.jpg,"

對大多數為理工科出身、欠缺正規法學教育的專利實務人員來說，準備專利師考試中，行政二法無疑是最困難的科目。為使考生能以有系統、具效率的方式吸收，本書以讀者實際應試的需要為其編輯方向，輔以學者精湛的見解，將相關考試之資料做一有系統性的整理，協助考生達到學習成果最佳化的目標。本書解說詳細，用字遣辭淺顯易懂，內容編排使用大量釋字與判例輔助其章節精要，確切掌握各單元之重點概念，其檢附之試題除了供讀者練習外，作者更蒐錄最完整之歷年國家考試題目（附難題解析），供考生實戰演練和觀摩近年考試出題的方向，於應試時獲得最精準考情，達到事半功倍之效！
                    
"
行政科法典-2014國考.實務法律工具書一品,https://www.kingstone.com.tw//basic/2015213999926?zone=book&lid=book_class3_idb&actid=book_class3_idb,一品法學苑,新保成    ,9789865994211.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015213999926/2015213999926b.jpg,"

◎立法沿革：明瞭立法時程 各法規歷次增修以加註阿伯拉數字等方式標示，俾使明瞭立法時程。    ◎名詞簡析：釐清基本概念 主要基本法學名詞輔以簡明闡述，俾使讀者建立基本概念，增強應考實力。     ◎國考記錄：探究命題軌跡 條文要旨之後，例示近三年國家考試命題紀錄，次序上以年代近者為優先，以利讀者探究命題軌跡。      ◎星號標示：引導重要條文 依據法律條文命題的重要性，以符號『★』代表重要、『★★』代表很重要、『★★★』代表非常重要。      ◎條文要旨：洞悉立法要義 為促使讀者加深研習效率，於條次之後，依據條文內容附予相對應之立法要義。     ◎命題焦點：歸納關鍵考題 主要法規之後以表格方式臚列，並輔以近年度命題焦點國家考試申論試題，以供讀者查閱對照、演練。    ◎重要草案：掌握修法動態 蒐錄重要法規草案，掌握修法動態，直搗最新命題核心
                    
"
基本小六法（41版）2014法律工具書系列（保成）,https://www.kingstone.com.tw//basic/2015213972578?zone=book&lid=book_class3_idb&actid=book_class3_idb,保成法學苑,新保成    ,9789862446850.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015213972578/2015213972578b.jpg,"

最新．實用．專業．立法沿革：明瞭立法時程．條文要旨：洞悉立法要義．命題紀錄：指引考試重點．相關條文：追蹤相關概念．相關釋字：結合實務觀點．草案理由：掌握修法脈動．附錄釋字：涵蓋各號爭點
                    
"
